filenames,N.electron,M.nuclei,M.protons,Nuclei.Distance.Average,Nuclei.Gaussian.Distance.Average,Nuclei.Gaussian.Standard.Deviation,Nuclei.Distance.Average.Proton.Weighted,Nuclei.Distance.Proton.Weighted.Max,Nuclei.Distance.Proton.Weighted.Min,Centroid.average.dist.from.atoms,CentroidW.average.dist.from.atoms,Centroid.dist.from.High.e,Centroid.dist.from.low.e,Centroid.dist.from.High.e2,Centroid.dist.from.low.e2,M.protonsarray.q0,M.protonsarray.q1,M.protonsarray.q2,M.protonsarray.q3,M.protonsarray.q4,M.protonsarray.q5,M.protonsarray.q6,M.protonsarray.q7,M.protonsarray.q8,M.protonsarray.q9,M.protonsarray.q10,Nuclei.Distance.10.Proton.Weighted.Normalized,Nuclei.Distance.20.Proton.Weighted.Normalized,Nuclei.Distance.30.Proton.Weighted.Normalized,Nuclei.Distance.40.Proton.Weighted.Normalized,Nuclei.Distance.50.Proton.Weighted.Normalized,Nuclei.Distance.60.Proton.Weighted.Normalized,Nuclei.Distance.70.Proton.Weighted.Normalized,Nuclei.Distance.80.Proton.Weighted.Normalized,Nuclei.Distance.90.Proton.Weighted.Normalized,Nuclei.Distance.100.Proton.Weighted.Normalized,Nuclei.Distance.Proton.Weighted.Q0,Nuclei.Distance.Proton.Weighted.Q1,Nuclei.Distance.Proton.Weighted.Q2,Nuclei.Distance.Proton.Weighted.Q3,Nuclei.Distance.Proton.Weighted.Q4,Nuclei.Distance.Proton.Weighted.Q5,Nuclei.Distance.Proton.Weighted.Q6,Nuclei.Distance.Proton.Weighted.Q7,Nuclei.Distance.Proton.Weighted.Q8,Nuclei.Distance.Proton.Weighted.Q9,Nuclei.Distance.Proton.Weighted.Q10,Centroid.average.dist.from.atoms.q0,Centroid.average.dist.from.atoms.q1,Centroid.average.dist.from.atoms.q2,Centroid.average.dist.from.atoms.q3,Centroid.average.dist.from.atoms.q4,Centroid.average.dist.from.atoms.q5,Centroid.average.dist.from.atoms.q6,Centroid.average.dist.from.atoms.q7,Centroid.average.dist.from.atoms.q8,Centroid.average.dist.from.atoms.q9,Centroid.average.dist.from.atoms.q10,CentroidW.average.dist.from.atoms.q0,CentroidW.average.dist.from.atoms.q1,CentroidW.average.dist.from.atoms.q2,CentroidW.average.dist.from.atoms.q3,CentroidW.average.dist.from.atoms.q4,CentroidW.average.dist.from.atoms.q5,CentroidW.average.dist.from.atoms.q6,CentroidW.average.dist.from.atoms.q7,CentroidW.average.dist.from.atoms.q8,CentroidW.average.dist.from.atoms.q9,CentroidW.average.dist.from.atoms.q10,ElecDenSurMxq0,ElecDenSurMxq1,ElecDenSurMxq2,ElecDenSurMxq3,ElecDenSurMxq4,ElecDenSurMxq5,ElecDenSurMxq6,ElecDenSurMxq7,ElecDenSurMxq8,ElecDenSurMxq9,ElecDenSurMxq10,ColumbMatrix.1,ColumbMatrix.2,ColumbMatrix.3,ColumbMatrix.4,ColumbMatrix.5,ColumbMatrix.6,ColumbMatrix.7,ColumbMatrix.8,ColumbMatrix.9,ColumbMatrix.10,ColumbMatrix.11,ColumbMatrix.12,ColumbMatrix.13,ColumbMatrix.14,ColumbMatrix.15,ColumbMatrix.16,ColumbMatrix.17,ColumbMatrix.18,ColumbMatrix.19,ColumbMatrix.20,ColumbMatrix.21,ColumbMatrix.22,ColumbMatrix.23,ColumbMatrix.24,ColumbMatrix.25,Elec_Den_Surg2_Mx.1,Elec_Den_Surg2_Mx.2,Elec_Den_Surg2_Mx.3,Elec_Den_Surg2_Mx.4,Elec_Den_Surg2_Mx.5,Elec_Den_Surg2_Mx.6,Elec_Den_Surg2_Mx.7,Elec_Den_Surg2_Mx.8,Elec_Den_Surg2_Mx.9,Elec_Den_Surg2_Mx.10,Elec_Den_Surg2_Mx.11,Elec_Den_Surg2_Mx.12,Elec_Den_Surg2_Mx.13,Elec_Den_Surg2_Mx.14,Elec_Den_Surg2_Mx.15,Elec_Den_Surg2_Mx.16,Elec_Den_Surg2_Mx.17,Elec_Den_Surg2_Mx.18,Elec_Den_Surg2_Mx.19,Elec_Den_Surg2_Mx.20,Elec_Den_Surg2_Mx.21,Elec_Den_Surg2_Mx.22,Elec_Den_Surg2_Mx.23,Elec_Den_Surg2_Mx.24,Elec_Den_Surg2_Mx.25,Theory.Basis.set,Energy,Chemical.Formula,CAS.number,Charge,Chemical.Name
MdlMolFile_7446084_1_1_60_32_234490,49,3,50,2.000349204,2.000349204,0.70568149,59.61626655,66.90279983,45.0432,1.11863017,1.076974445,0.247141551,2.043123148,2.043123148,0.247141551,8,8,8,8,8,8,13.2,18.4,23.6,28.8,34,0,0,0,0,0,0,1,0,0,2,45.0432,49.41511997,53.78703993,58.1589599,62.53087986,66.90279983,66.90279983,66.90279983,66.90279983,66.90279983,66.90279983,0.497133333,0.683582384,0.870031435,1.056480486,1.242929537,1.429378588,1.429378588,1.429378588,1.429378588,1.429378588,1.429378588,0.238624,0.490129134,0.741634267,0.993139401,1.244644535,1.496149668,1.496149668,1.496149668,1.496149668,1.496149668,1.496149668,5.683432793,9.820068142,13.95670349,18.09333884,22.22997419,26.36660954,26.36660954,26.36660954,26.36660954,26.36660954,26.36660954,2372.158015,100.6312504,42.99509472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75624902,4.94335512,0.300395857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-2551.55167,SeO2+,7446084,1,Selenium_dioxide_cation+
MdlMolFile_7446084_0_1_60_32_234088,50,3,50,1.967272007,1.967272007,0.630230929,59.26875764,67.34313647,43.12,1.111966203,1.073609616,0.335627111,1.899663028,1.899663028,0.335627111,8,8,8,8,8,8,13.2,18.4,23.6,28.8,34,0,0,0,0,0,0,1,0,0,2,43.12,47.96462729,52.80925459,57.65388188,62.49850917,67.34313647,67.34313647,67.34313647,67.34313647,67.34313647,67.34313647,0.579333333,0.739123194,0.898913055,1.058702916,1.218492776,1.378282637,1.378282637,1.378282637,1.378282637,1.378282637,1.378282637,0.27808,0.516738885,0.75539777,0.994056655,1.232715539,1.471374424,1.471374424,1.471374424,1.471374424,1.471374424,1.471374424,5.936920223,9.98837741,14.0398346,18.09129178,22.14274897,26.19420616,26.19420616,26.19420616,26.19420616,26.19420616,26.19420616,2372.195686,99.63197956,43.95669472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.29434641,5.031539889,0.674113697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-2551.985921,SeO2,7446084,0,Selenium_dioxide
MdlMolFile_693981_0_1_60_32_152097,44,12,44,2.818897108,2.818897108,1.195189484,18.76082905,43.71774487,3.538163354,1.943091937,1.960423995,1.755196605,7.779367873,3.134916733,3.134916733,1,1,1,1,1,3.5,6,6,6,6.9,7,3,12,6,11,6,10,11,5,0,2,3.538163354,6.681138218,8.029591551,10.51691414,15.36483165,17.76273253,22.14960951,25.68606518,28.18096729,30.42245626,43.71774487,0.446225666,1.025247966,1.413984587,1.793898423,1.85526429,1.879199689,2.236588029,2.465880075,2.531167946,2.764985006,2.908415348,0.62146413,1.066907889,1.245884441,1.59994486,1.76575295,2.052142881,2.435077575,2.656393516,2.681968914,2.688284455,2.689893277,0.374817044,0.501095097,1.130492379,1.695032371,2.373909325,2.66716552,3.262766568,3.728095125,5.996955259,7.238820591,9.921028644,180.3949725,34.91131701,33.76581946,24.04865423,21.67916921,15.99808466,-1.888855516,-2.269600576,-2.512563351,-6.578610472,-7.243347489,-33.15520411,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90370907,6.531657651,6.091166088,5.738304477,5.144587939,5.133774454,0.957460352,0.918356851,0.906634739,0.898353801,0.89725468,0.878739898,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-265.53715,C4H6N2,693981,0,"1H-Imidazole,_2-methyl-"
MdlMolFile_15656196_0_1_60_32_429340,43,2,43,1.7304,1.7304,NA,74.4072,74.4072,74.4072,0.8652,0.8652,0.74857104,0.74857104,0.74857104,0.74857104,8,10.7,13.4,16.1,18.8,21.5,24.2,26.9,29.6,32.3,35,0,0,0,0,0,0,0,0,0,1,74.4072,74.4072,74.4072,74.4072,74.4072,74.4072,74.4072,74.4072,74.4072,74.4072,74.4072,0.8652,0.8652,0.8652,0.8652,0.8652,0.8652,0.8652,0.8652,0.8652,0.8652,0.8652,0.321934884,0.430587907,0.53924093,0.647893953,0.756546977,0.8652,0.973853023,1.082506047,1.19115907,1.299812093,1.408465116,24.84974572,24.84974572,24.84974572,24.84974572,24.84974572,24.84974572,24.84974572,24.84974572,24.84974572,24.84974572,24.84974572,2541.317781,71.61175103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.78002586,-6.780025858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-2649.324031,BrO,15656196,0,Bromine_monoxide
MdlMolFile_15656196_-1_1_60_32_428935,44,2,43,1.8361,1.8361,NA,78.9523,78.9523,78.9523,0.91805,0.91805,0.842815803,0.842815803,0.842815803,0.842815803,8,10.7,13.4,16.1,18.8,21.5,24.2,26.9,29.6,32.3,35,0,0,0,0,0,0,0,0,0,1,78.9523,78.9523,78.9523,78.9523,78.9523,78.9523,78.9523,78.9523,78.9523,78.9523,78.9523,0.91805,0.91805,0.91805,0.91805,0.91805,0.91805,0.91805,0.91805,0.91805,0.91805,0.91805,0.3416,0.45689,0.57218,0.68747,0.80276,0.91805,1.03334,1.14863,1.26392,1.37921,1.4945,23.41920375,23.41920375,23.41920375,23.41920375,23.41920375,23.41920375,23.41920375,23.41920375,23.41920375,23.41920375,23.41920375,2541.528716,71.40081628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.50482602,-5.504826025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-2649.400215,BrO-,15656196,-1,Bromine_monoxide_anion-
MdlMolFile_7446095_1_1_60_32_235940,31,3,32,1.834773522,1.834773522,0.687820306,37.02389787,42.064,34.5038468,1.015209997,0.994597806,0.150647484,1.765572121,1.765572121,0.150647484,8,8,8,8,8,8,9.6,11.2,12.8,14.4,16,0,0,0,0,0,0,0,0,2,1,34.5038468,34.5038468,34.5038468,34.5038468,34.5038468,34.5038468,36.01587744,37.52790808,39.03993872,40.55196936,42.064,0.388133333,0.576256332,0.764379331,0.952502331,1.14062533,1.328748329,1.328748329,1.328748329,1.328748329,1.328748329,1.328748329,0.2911,0.502149342,0.713198683,0.924248025,1.135297367,1.346346709,1.346346709,1.346346709,1.346346709,1.346346709,1.346346709,6.085964245,8.207529555,10.32909486,12.45066017,14.57222548,16.69379079,16.69379079,16.69379079,16.69379079,16.69379079,16.69379079,394.6054427,95.96669301,44.48469472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.87929055,4.750475466,1.370233982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-548.1456425,SO2+,7446095,1,Sulfur_dioxide_cation+
MdlMolFile_7446095_-1_1_60_32_234868,33,3,32,1.81254096,1.81254096,0.56868341,36.91644971,39.5072,35.62107457,1.026246447,1.004965775,0.30162064,1.59964232,1.59964232,0.30162064,8,8,8,8,8,8,9.6,11.2,12.8,14.4,16,0,0,0,0,0,0,0,0,0,3,35.62107457,35.62107457,35.62107457,35.62107457,35.62107457,35.62107457,36.39829966,37.17552474,37.95274983,38.72997491,39.5072,0.5492,0.692313934,0.835427868,0.978541802,1.121655737,1.264769671,1.264769671,1.264769671,1.264769671,1.264769671,1.264769671,0.4119,0.589819733,0.767739465,0.945659198,1.12357893,1.301498663,1.301498663,1.301498663,1.301498663,1.301498663,1.301498663,6.479831524,8.417905781,10.35598004,12.29405429,14.23212855,16.17020281,16.17020281,16.17020281,16.17020281,16.17020281,16.17020281,394.8887874,94.40494832,45.76309472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.99783724,4.958421081,2.043741675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-548.6463826,SO2-,7446095,-1,Sulfur_dioxide_anion-
MdlMolFile_7446095_0_1_60_32_235505,32,3,32,1.785670618,1.785670618,0.595591116,36.26036149,39.5744,34.60334224,1.005469718,0.984223302,0.244167751,1.590468828,1.590468828,0.244167751,8,8,8,8,8,8,9.6,11.2,12.8,14.4,16,0,0,0,0,0,0,0,0,2,1,34.60334224,34.60334224,34.60334224,34.60334224,34.60334224,34.60334224,35.59755379,36.59176534,37.5859769,38.58018845,39.5744,0.494133333,0.647534249,0.800935164,0.954336079,1.107736995,1.26113791,1.26113791,1.26113791,1.26113791,1.26113791,1.26113791,0.3706,0.554686991,0.738773981,0.922860972,1.106947962,1.291034953,1.291034953,1.291034953,1.291034953,1.291034953,1.291034953,6.468828333,8.504220851,10.53961337,12.57500588,14.6103984,16.64579092,16.64579092,16.64579092,16.64579092,16.64579092,16.64579092,394.60558,94.72175575,45.72949472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.62632361,4.765585833,1.608090557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-548.5972119,SO2,7446095,0,Sulfur_dioxide
MdlMolFile_463514_1_1_60_32_112562,21,5,22,1.962020248,1.962020248,0.804235049,17.2608856,34.7872,3.79,1.236138838,1.324319395,3.730460474,2.089259484,0.648089402,0.648089402,1,1,1,2,4,6,6,6,6.4,7.2,8,0,1,2,0,4,0,0,0,2,1,3.79,7.244021544,7.627801715,12.67685802,14.84073929,15.30516965,15.98208,19.9641861,28.512087,29.1395983,34.7872,0.55336,0.654032,0.754704,0.933117419,1.189272256,1.445427094,1.445427094,1.445427094,1.542629675,1.737034838,1.93144,0.133290909,0.570018182,1.006745455,1.232025455,1.245858182,1.259690909,1.556515758,1.853340607,2.001753032,2.001753032,2.001753032,1.055408971,2.662351277,2.840900422,3.163475743,3.301722309,4.467989294,5.95010142,6.423869134,6.905879759,9.193427763,12.42897727,108.6602678,34.20146064,23.48400624,-2.395,-15.7178296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53428847,5.507257493,3.20367131,0.588918206,0.165864525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-152.2510784,CH2CO+,463514,1,Ketene_cation+
MdlMolFile_463514_0_1_60_32_112484,22,5,22,1.936114023,1.936114023,0.793411517,17.05159383,34.461,3.7604,1.215709165,1.301902663,3.68524809,2.03254325,0.58629649,0.58629649,1,1,1,2,4,6,6,6,6.4,7.2,8,0,1,2,0,4,0,0,0,2,1,3.7604,7.175044862,7.554449847,12.38005159,14.44816662,15.06908331,15.8764,19.77569581,28.2216527,28.84558743,34.461,0.5418,0.63136,0.72092,0.897694582,1.161683747,1.425672911,1.425672911,1.425672911,1.524478329,1.722089165,1.9197,0.104,0.5438,0.9836,1.2144,1.2362,1.258,1.543602663,1.829205327,1.972006658,1.972006658,1.972006658,1.063716626,2.689494656,2.870136659,3.235044627,3.391433756,4.539511312,6.007050657,6.486243339,7.024558725,9.473209818,12.13171577,108.2307826,33.94654179,23.69801861,-2.3802,-15.26223784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.92950489,5.713917025,3.3115911,0.734070844,0.310916144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-152.602765,CH2CO,463514,0,Ketene
MdlMolFile_557755_0_1_60_32_126138,24,7,24,2.106417251,2.106417251,0.763794444,13.32662058,33.56854107,3.704395535,1.394007613,1.412273416,2.319744668,3.144956755,0.32213119,0.32213119,1,1,1,1,1,1,4,6,6,6.8,8,0,5,5,1,4,3,0,1,1,1,3.704395535,4.895149763,6.179269798,7.561628264,7.594118336,13.34149912,14.80913576,15.91844223,18.06993997,24.54379413,33.56854107,0.567566022,0.759414426,1.014464849,1.395919314,1.53457202,1.551823847,1.586983285,1.643018847,1.740806656,1.801823059,1.844453758,0.438675,0.898910568,1.207196243,1.211582134,1.335453253,1.519066986,1.541916322,1.606174714,1.753251218,1.941353078,2.149967617,0.563493659,0.710903752,0.832936667,2.683541121,3.300223249,3.308768371,3.672750683,5.838800072,6.460708312,9.046111294,10.35155256,116.2268866,36.72029551,25.04708329,-1.85226767,-4.394185723,-7.277795457,-15.23711138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.48727176,6.120520681,4.469195753,0.841967615,0.790944178,0.742847131,0.547252878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-153.8186531,CH2CHOH,557755,0,ethenol
MdlMolFile_13780579_0_1_60_32_389663,78,7,78,2.308785813,2.308785813,0.566442474,51.08063208,95.1236,39.7075,1.441161412,1.482529833,4.045212759,2.713691422,0.003484372,0.003484372,9,9,9,9,9,9,9,10.4,14.6,16.4,17,0,0,0,0,13,0,2,5,0,1,39.7075,39.77232455,39.77232455,40.24519787,40.24519787,40.49515683,40.49515683,57.2688,68.23848915,68.23848915,95.1236,0.059028571,0.979186625,1.592625328,1.592625328,1.592625328,1.592625328,1.592625328,1.603565977,1.636387923,1.792905714,2.011271429,0.260015385,1.072870171,1.614773362,1.614773362,1.614773362,1.614773362,1.614773362,1.653875612,1.771182365,1.825496923,1.848315385,5.657530802,7.106543487,8.00095679,8.00095679,8.050649945,8.050649945,9.906432695,9.906432695,15.71444483,15.71444483,15.93971888,545.8087389,360.0749846,153.3510896,76.67234292,68.77877031,59.89869975,59.89869975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.71101403,14.40553723,8.966112981,8.0570782,8.0570782,7.527243163,7.275936204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-1357.539251,SF5Cl,13780579,0,sulfur_chloropentafluoride
MdlMolFile_14523989_0_1_60_32_416552,48,10,48,2.753503778,2.753503778,1.215578186,25.47263933,59.61116262,5.032024944,1.929834901,1.929834901,3.47020577,1.58257969,NA,NA,1,1,1,1,4,6,6.8,8,8,8,8,3,6,7,10,2,2,6,5,3,1,5.032024944,7.408888178,11.38364012,15.55982611,18.07730032,18.27002521,27.17365307,35.93614226,41.53366553,46.57346356,59.61116262,1.258006236,1.258006236,1.553863542,1.627827869,1.768840447,1.862848832,1.878758618,1.902623297,2.121672291,2.997868269,2.997868269,1.258006236,1.258006236,1.553863542,1.627827869,1.768840447,1.862848832,1.878758618,1.902623297,2.121672291,2.997868269,2.997868269,0.333570361,0.741012013,1.966625243,2.742742934,3.68970825,3.963393189,4.457564052,5.245450724,6.39126235,9.04794579,11.53592617,240.9778112,54.00004762,50.27641426,45.84222405,36.07254264,24.75805551,-3.006965611,-7.315771598,-31.95788544,-39.86348337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63039325,8.183059252,7.412961604,7.068106497,5.185185681,5.178472868,0.895976611,0.890645056,0.835856565,0.719342613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-379.5767294,C2H4O4,14523989,0,Formic_acid_dimer
MdlMolFile_12024087_0_1_60_32_322316,39,2,39,1.7408,1.7408,NA,67.8912,67.8912,67.8912,0.8704,0.8704,0.75759616,0.75759616,0.75759616,0.75759616,8,10.3,12.6,14.9,17.2,19.5,21.8,24.1,26.4,28.7,31,0,0,0,0,0,0,0,0,0,1,67.8912,67.8912,67.8912,67.8912,67.8912,67.8912,67.8912,67.8912,67.8912,67.8912,67.8912,0.8704,0.8704,0.8704,0.8704,0.8704,0.8704,0.8704,0.8704,0.8704,0.8704,0.8704,0.357087179,0.459749744,0.562412308,0.665074872,0.767737436,0.8704,0.973062564,1.075725128,1.178387692,1.281050256,1.383712821,22.40349265,22.40349265,22.40349265,22.40349265,22.40349265,22.40349265,22.40349265,22.40349265,22.40349265,22.40349265,22.40349265,1899.84831,71.41431835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.68266235,-5.682662345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-2000.082128,GaO,12024087,0,Gallium_monoxide
MdlMolFile_13572935_0_1_60_32_371980,34,4,34,2.138983639,2.138983639,0.627842253,27.76563778,50.10774562,5.424167733,1.174383525,1.174383525,0,2.45193962,2.45193962,0,1,1,1,1,1,1,1,4,13,22,31,0,3,0,0,0,0,0,0,0,3,5.424167733,5.424167733,5.424167733,5.424283867,5.4244,27.765,50.1056,50.10667281,50.10774562,50.10774562,50.10774562,0,0.46974,0.93948,1.40922,1.56581341,1.565833525,1.56585364,1.565867051,1.565867051,1.565867051,1.565867051,0,0.46974,0.93948,1.40922,1.56581341,1.565833525,1.56585364,1.565867051,1.565867051,1.565867051,1.565867051,0.737408746,0.737424534,0.737440322,0.737440322,0.737440322,10.58670131,20.43596229,20.43596229,20.43596229,20.43639985,20.4368374,1901.634062,4.036116585,-3.212045157,-3.2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.13759696,0.754197085,0.754183051,-2.645977095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-1926.684674,GaH3,13572935,0,Gallium_trihydride
MdlMolFile_7698057_0_1_60_32_255167,18,2,18,1.2852,1.2852,NA,23.1336,23.1336,23.1336,0.6426,0.6426,0.41293476,0.41293476,0.41293476,0.41293476,1,2.6,4.2,5.8,7.4,9,10.6,12.2,13.8,15.4,17,0,0,0,0,0,0,0,0,0,1,23.1336,23.1336,23.1336,23.1336,23.1336,23.1336,23.1336,23.1336,23.1336,23.1336,23.1336,0.6426,0.6426,0.6426,0.6426,0.6426,0.6426,0.6426,0.6426,0.6426,0.6426,0.6426,0.0714,0.18564,0.29988,0.41412,0.52836,0.6426,0.75684,0.87108,0.98532,1.09956,1.2138,14.00560224,14.00560224,14.00560224,14.00560224,14.00560224,14.00560224,14.00560224,14.00560224,14.00560224,14.00560224,14.00560224,449.9559001,-0.661514138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.12937984,-7.129379843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-460.8118955,DCl,7698057,0,Hydrochloric_acid-d
MdlMolFile_12504415_0_1_60_32_353610,30,2,30,1.9309,1.9309,NA,57.927,57.927,57.927,0.96545,0.96545,0.932093703,0.932093703,0.932093703,0.932093703,14,14.2,14.4,14.6,14.8,15,15.2,15.4,15.6,15.8,16,0,0,0,0,0,0,0,0,0,1,57.927,57.927,57.927,57.927,57.927,57.927,57.927,57.927,57.927,57.927,57.927,0.96545,0.96545,0.96545,0.96545,0.96545,0.96545,0.96545,0.96545,0.96545,0.96545,0.96545,0.901086667,0.913959333,0.926832,0.939704667,0.952577333,0.96545,0.978322667,0.991195333,1.004068,1.016940667,1.029813333,15.53679631,15.53679631,15.53679631,15.53679631,15.53679631,15.53679631,15.53679631,15.53679631,15.53679631,15.53679631,15.53679631,403.2495215,266.4028657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.56894472,-0.568944719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-687.6878738,SiS,12504415,0,silicon_monosulfide
MdlMolFile_12504415_1_1_60_32_353886,29,2,30,1.9189,1.9189,NA,57.567,57.567,57.567,0.95945,0.95945,0.920544303,0.920544303,0.920544303,0.920544303,14,14.2,14.4,14.6,14.8,15,15.2,15.4,15.6,15.8,16,0,0,0,0,0,0,0,0,0,1,57.567,57.567,57.567,57.567,57.567,57.567,57.567,57.567,57.567,57.567,57.567,0.95945,0.95945,0.95945,0.95945,0.95945,0.95945,0.95945,0.95945,0.95945,0.95945,0.95945,0.895486667,0.908279333,0.921072,0.933864667,0.946657333,0.95945,0.972242667,0.985035333,0.997828,1.010620667,1.023413333,15.63395695,15.63395695,15.63395695,15.63395695,15.63395695,15.63395695,15.63395695,15.63395695,15.63395695,15.63395695,15.63395695,403.1439882,266.5083989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6458734,-0.645873404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-687.2997326,SiS+,12504415,1,silicon_monosulfide_cation+
MdlMolFile_12504415_-1_1_60_32_353301,31,2,30,1.9951,1.9951,NA,59.853,59.853,59.853,0.99755,0.99755,0.995106003,0.995106003,0.995106003,0.995106003,14,14.2,14.4,14.6,14.8,15,15.2,15.4,15.6,15.8,16,0,0,0,0,0,0,0,0,0,1,59.853,59.853,59.853,59.853,59.853,59.853,59.853,59.853,59.853,59.853,59.853,0.99755,0.99755,0.99755,0.99755,0.99755,0.99755,0.99755,0.99755,0.99755,0.99755,0.99755,0.931046667,0.944347333,0.957648,0.970948667,0.984249333,0.99755,1.010850667,1.024151333,1.037452,1.050752667,1.064053333,15.03684026,15.03684026,15.03684026,15.03684026,15.03684026,15.03684026,15.03684026,15.03684026,15.03684026,15.03684026,15.03684026,403.8183311,265.834056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.07021405,-0.070214047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-687.7044892,SiS-,12504415,-1,silicon_monosulfide_anion-
MdlMolFile_504643_0_1_60_32_118133,34,5,34,2.44632,2.44632,1.290545685,34.20084,77.52,15.2496,1.47732,1.47732,5.86850625,1.61493264,1.61493264,5.86850625,6,6,6,6,6,6,6.8,7.6,8,8,8,0,2,2,1,2,0,2,0,0,1,15.2496,15.2496,15.94896,16.1238,24.74904,32.2071,33.915,39.25236,51.7062,54.28758,77.52,0,0.50832,1.01664,1.2708,1.2708,1.2708,1.73148,2.19216,2.4225,2.4225,2.4225,0,0.50832,1.01664,1.2708,1.2708,1.2708,1.73148,2.19216,2.4225,2.4225,2.4225,3.302373581,3.741820495,3.79064793,4.4421991,5.356066387,5.779153767,7.244640513,9.442870633,9.985485184,12.15594339,12.15594339,155.5853483,37.4190045,34.91164961,24.74550719,4.946195414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84933856,8.396995881,5.263133329,3.597051895,2.893480331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wB97X-D/TZVP,-264.7174287,C3O2,504643,0,Carbon_suboxide
